match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Yellow Cards,opponent Match Yellow Cards,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Yellow Cards,opponent 2nd half Yellow Cards,1st half Red Cards,opponent 1st half Red Cards,1st half Yellow Cards,opponent 1st half Yellow Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles
serie-a-2017-2018-2017-11-19-Crotone-Genoa,serie-a,home,Crotone,Genoa,19.11.2017,0,1,2017-2018,58%,42%,11.0,10.0,5.0,7.0,6.0,3.0,0.0,0.0,19.0,18.0,5.0,2.0,1.0,4.0,6.0,5.0,17.0,15.0,0.0,0.0,0.0,0.0,59%,41%,7.0,9.0,2.0,7.0,5.0,2.0,0.0,0.0,9.0,10.0,4.0,2.0,1.0,0.0,6.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,57%,43%,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,10.0,8.0,1.0,0.0,0.0,4.0,0.0,3.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-19-Inter-Atalanta,serie-a,home,Inter,Atalanta,19.11.2017,2,0,2017-2018,52%,48%,8.0,8.0,4.0,1.0,4.0,4.0,0.0,3.0,16.0,12.0,1.0,2.0,2.0,3.0,1.0,2.0,10.0,13.0,0.0,0.0,0.0,0.0,51%,49%,4.0,3.0,1.0,1.0,3.0,0.0,0.0,2.0,9.0,7.0,0.0,2.0,1.0,3.0,1.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,53%,47%,4.0,5.0,3.0,0.0,1.0,4.0,0.0,1.0,7.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-19-Sampdoria-Juventus,serie-a,home,Sampdoria,Juventus,19.11.2017,3,2,2017-2018,47%,53%,9.0,19.0,5.0,4.0,2.0,7.0,2.0,8.0,19.0,13.0,3.0,4.0,1.0,4.0,2.0,2.0,12.0,15.0,0.0,0.0,0.0,0.0,42%,58%,1.0,8.0,0.0,1.0,1.0,3.0,0.0,4.0,8.0,6.0,1.0,2.0,0.0,3.0,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,52%,48%,8.0,11.0,5.0,3.0,1.0,4.0,2.0,4.0,11.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-19-Spal-Fiorentina,serie-a,home,Spal,Fiorentina,19.11.2017,1,1,2017-2018,29%,71%,14.0,13.0,1.0,5.0,5.0,7.0,8.0,1.0,19.0,13.0,1.0,8.0,2.0,2.0,4.0,0.0,10.0,17.0,0.0,0.0,0.0,1.0,34%,66%,5.0,3.0,1.0,1.0,4.0,0.0,0.0,2.0,13.0,6.0,0.0,4.0,1.0,1.0,1.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,24%,76%,9.0,10.0,0.0,4.0,1.0,7.0,8.0,-1.0,6.0,7.0,1.0,4.0,1.0,1.0,3.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-19-Torino-Chievo,serie-a,home,Torino,Chievo,19.11.2017,1,1,2017-2018,60%,40%,19.0,12.0,5.0,4.0,7.0,4.0,7.0,4.0,17.0,10.0,5.0,1.0,1.0,5.0,3.0,4.0,9.0,15.0,0.0,0.0,0.0,0.0,62%,38%,10.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,3.0,4.0,0.0,0.0,2.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,58%,42%,9.0,8.0,3.0,2.0,3.0,3.0,3.0,3.0,12.0,7.0,1.0,1.0,1.0,3.0,2.0,3.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-19-Udinese-Cagliari,serie-a,home,Udinese,Cagliari,19.11.2017,0,1,2017-2018,53%,47%,14.0,12.0,5.0,4.0,5.0,4.0,4.0,4.0,18.0,12.0,6.0,4.0,2.0,7.0,3.0,5.0,9.0,11.0,0.0,0.0,0.0,0.0,43%,57%,6.0,8.0,2.0,2.0,2.0,3.0,2.0,3.0,10.0,7.0,3.0,2.0,2.0,3.0,2.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,63%,37%,8.0,4.0,3.0,2.0,3.0,1.0,2.0,1.0,8.0,5.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-20-Verona-Bologna,serie-a,home,Verona,Bologna,20.11.2017,2,3,2017-2018,41%,59%,17.0,12.0,5.0,5.0,5.0,3.0,7.0,4.0,12.0,15.0,6.0,4.0,4.0,2.0,2.0,3.0,11.0,11.0,0.0,0.0,0.0,0.0,39%,61%,8.0,7.0,4.0,3.0,1.0,1.0,3.0,3.0,6.0,10.0,0.0,4.0,3.0,0.0,2.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,43%,57%,9.0,5.0,1.0,2.0,4.0,2.0,4.0,1.0,6.0,5.0,6.0,0.0,1.0,2.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-25-Bologna-Sampdoria,serie-a,home,Bologna,Sampdoria,25.11.2017,3,0,2017-2018,31%,69%,11.0,20.0,6.0,7.0,4.0,5.0,1.0,8.0,16.0,10.0,5.0,12.0,5.0,3.0,7.0,3.0,5.0,13.0,75.0,127.0,46.0,131.0,31%,69%,7.0,8.0,5.0,1.0,1.0,2.0,1.0,5.0,6.0,6.0,4.0,1.0,2.0,0.0,1.0,3.0,4.0,6.0,38.0,59.0,22.0,52.0,31%,69%,4.0,12.0,1.0,6.0,3.0,3.0,0.0,3.0,10.0,4.0,1.0,11.0,3.0,3.0,6.0,0.0,1.0,7.0,37.0,68.0,24.0,79.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-25-Cagliari-Inter,serie-a,home,Cagliari,Inter,25.11.2017,1,3,2017-2018,43%,57%,15.0,10.0,4.0,4.0,5.0,3.0,6.0,3.0,17.0,17.0,7.0,5.0,5.0,3.0,1.0,3.0,12.0,15.0,127.0,116.0,56.0,43.0,49%,51%,10.0,3.0,2.0,1.0,3.0,1.0,5.0,1.0,9.0,8.0,4.0,3.0,4.0,0.0,0.0,2.0,4.0,9.0,72.0,42.0,34.0,17.0,37%,63%,5.0,7.0,2.0,3.0,2.0,2.0,1.0,2.0,8.0,9.0,3.0,2.0,1.0,3.0,1.0,1.0,8.0,6.0,55.0,74.0,22.0,26.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-25-Chievo-Spal,serie-a,home,Chievo,Spal,25.11.2017,2,1,2017-2018,58%,42%,13.0,14.0,3.0,5.0,6.0,5.0,4.0,4.0,27.0,25.0,2.0,8.0,3.0,3.0,4.0,1.0,23.0,24.0,95.0,66.0,31.0,27.0,57%,43%,2.0,9.0,1.0,4.0,1.0,3.0,0.0,2.0,14.0,16.0,0.0,4.0,2.0,2.0,3.0,1.0,14.0,14.0,54.0,32.0,14.0,14.0,59%,41%,11.0,5.0,2.0,1.0,5.0,2.0,4.0,2.0,13.0,9.0,2.0,4.0,1.0,1.0,1.0,0.0,9.0,10.0,41.0,34.0,17.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-25-Sassuolo-Verona,serie-a,home,Sassuolo,Verona,25.11.2017,0,2,2017-2018,65%,35%,21.0,10.0,3.0,5.0,9.0,2.0,9.0,3.0,18.0,13.0,10.0,6.0,4.0,3.0,3.0,3.0,10.0,15.0,129.0,80.0,120.0,47.0,60%,40%,5.0,7.0,0.0,4.0,2.0,1.0,3.0,2.0,11.0,5.0,2.0,4.0,2.0,2.0,2.0,0.0,3.0,9.0,70.0,39.0,47.0,31.0,70%,30%,16.0,3.0,3.0,1.0,7.0,1.0,6.0,1.0,7.0,8.0,8.0,2.0,2.0,1.0,1.0,3.0,7.0,6.0,59.0,41.0,73.0,16.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-26-AC Milan-Torino,serie-a,home,AC Milan,Torino,26.11.2017,0,0,2017-2018,53%,47%,17.0,8.0,6.0,2.0,6.0,4.0,5.0,2.0,21.0,22.0,5.0,4.0,8.0,1.0,2.0,6.0,15.0,20.0,115.0,89.0,89.0,65.0,50%,50%,5.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,11.0,11.0,3.0,3.0,3.0,1.0,0.0,1.0,9.0,10.0,65.0,29.0,46.0,28.0,56%,44%,12.0,6.0,5.0,2.0,4.0,2.0,3.0,2.0,10.0,11.0,2.0,1.0,5.0,0.0,2.0,5.0,6.0,10.0,50.0,60.0,43.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-26-Genoa-AS Roma,serie-a,home,Genoa,AS Roma,26.11.2017,1,1,2017-2018,33%,67%,9.0,14.0,4.0,4.0,3.0,4.0,2.0,6.0,17.0,20.0,1.0,4.0,4.0,2.0,3.0,3.0,15.0,16.0,83.0,140.0,60.0,112.0,34%,66%,2.0,8.0,1.0,2.0,1.0,1.0,0.0,5.0,10.0,5.0,0.0,3.0,2.0,2.0,2.0,1.0,4.0,8.0,41.0,72.0,31.0,56.0,32%,68%,7.0,6.0,3.0,2.0,2.0,3.0,2.0,1.0,7.0,15.0,1.0,1.0,2.0,0.0,1.0,2.0,11.0,8.0,42.0,68.0,29.0,56.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-26-Juventus-Crotone,serie-a,home,Juventus,Crotone,26.11.2017,3,0,2017-2018,81%,19%,25.0,4.0,10.0,1.0,8.0,3.0,7.0,0.0,10.0,9.0,7.0,0.0,1.0,1.0,1.0,7.0,8.0,9.0,172.0,75.0,124.0,29.0,81%,19%,14.0,2.0,4.0,0.0,7.0,2.0,3.0,0.0,3.0,4.0,5.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,97.0,33.0,74.0,11.0,81%,19%,11.0,2.0,6.0,1.0,1.0,1.0,4.0,0.0,7.0,5.0,2.0,0.0,0.0,1.0,1.0,3.0,5.0,6.0,75.0,42.0,50.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-26-Lazio-Fiorentina,serie-a,home,Lazio,Fiorentina,26.11.2017,1,1,2017-2018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-26-Udinese-Napoli,serie-a,home,Udinese,Napoli,26.11.2017,0,1,2017-2018,33%,67%,10.0,9.0,2.0,4.0,7.0,2.0,1.0,3.0,7.0,16.0,3.0,7.0,4.0,0.0,3.0,2.0,14.0,7.0,119.0,141.0,72.0,81.0,35%,65%,5.0,5.0,0.0,3.0,5.0,1.0,0.0,1.0,4.0,4.0,2.0,5.0,0.0,0.0,2.0,0.0,6.0,4.0,40.0,56.0,25.0,36.0,31%,69%,5.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,12.0,1.0,2.0,4.0,0.0,1.0,2.0,8.0,3.0,79.0,85.0,47.0,45.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-11-27-Atalanta-Benevento,serie-a,home,Atalanta,Benevento,27.11.2017,1,0,2017-2018,67%,33%,14.0,6.0,4.0,2.0,6.0,3.0,4.0,1.0,16.0,12.0,9.0,3.0,1.0,0.0,2.0,3.0,11.0,16.0,169.0,117.0,134.0,75.0,69%,31%,8.0,3.0,1.0,1.0,4.0,2.0,3.0,0.0,6.0,6.0,5.0,2.0,0.0,0.0,1.0,1.0,6.0,6.0,81.0,57.0,71.0,29.0,65%,35%,6.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,10.0,6.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,10.0,88.0,60.0,63.0,46.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-01-AS Roma-Spal,serie-a,home,AS Roma,Spal,01.12.2017,3,1,2017-2018,77%,23%,37.0,3.0,15.0,2.0,15.0,1.0,7.0,0.0,14.0,11.0,10.0,0.0,2.0,2.0,1.0,12.0,10.0,12.0,142.0,66.0,136.0,23.0,71%,29%,24.0,1.0,11.0,0.0,8.0,1.0,5.0,0.0,5.0,6.0,5.0,0.0,1.0,2.0,0.0,9.0,5.0,3.0,72.0,38.0,70.0,17.0,83%,17%,13.0,2.0,4.0,2.0,7.0,0.0,2.0,0.0,9.0,5.0,5.0,0.0,1.0,0.0,1.0,3.0,5.0,9.0,70.0,28.0,66.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-01-Napoli-Juventus,serie-a,home,Napoli,Juventus,01.12.2017,0,1,2017-2018,67%,33%,21.0,7.0,6.0,4.0,9.0,3.0,6.0,0.0,6.0,11.0,10.0,3.0,2.0,1.0,3.0,6.0,9.0,5.0,171.0,68.0,147.0,25.0,61%,39%,13.0,6.0,5.0,3.0,4.0,3.0,4.0,0.0,4.0,6.0,5.0,2.0,0.0,2.0,2.0,5.0,6.0,3.0,77.0,32.0,65.0,10.0,73%,27%,8.0,1.0,1.0,1.0,5.0,0.0,2.0,0.0,2.0,5.0,5.0,1.0,2.0,-1.0,1.0,1.0,3.0,2.0,94.0,36.0,82.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-02-Torino-Atalanta,serie-a,home,Torino,Atalanta,02.12.2017,1,1,2017-2018,52%,48%,11.0,15.0,6.0,7.0,3.0,7.0,2.0,1.0,16.0,10.0,5.0,7.0,0.0,3.0,6.0,5.0,10.0,13.0,133.0,117.0,62.0,71.0,56%,44%,5.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,9.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,8.0,76.0,57.0,32.0,26.0,48%,52%,6.0,9.0,3.0,5.0,2.0,4.0,1.0,0.0,7.0,7.0,4.0,5.0,-1.0,2.0,4.0,3.0,7.0,5.0,57.0,60.0,30.0,45.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-03-Benevento-AC Milan,serie-a,home,Benevento,AC Milan,03.12.2017,2,2,2017-2018,47%,53%,17.0,12.0,6.0,7.0,5.0,4.0,6.0,1.0,13.0,20.0,4.0,3.0,4.0,1.0,5.0,4.0,16.0,12.0,108.0,100.0,82.0,73.0,44%,56%,7.0,10.0,0.0,6.0,2.0,3.0,5.0,1.0,5.0,11.0,2.0,0.0,2.0,1.0,5.0,0.0,9.0,4.0,48.0,52.0,35.0,36.0,50%,50%,10.0,2.0,6.0,1.0,3.0,1.0,1.0,0.0,8.0,9.0,2.0,3.0,2.0,0.0,0.0,4.0,7.0,8.0,60.0,48.0,47.0,37.0,0.0,1.0,3.0,5.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-03-Bologna-Cagliari,serie-a,home,Bologna,Cagliari,03.12.2017,1,1,2017-2018,63%,37%,13.0,9.0,3.0,2.0,7.0,6.0,3.0,1.0,21.0,18.0,5.0,3.0,2.0,1.0,1.0,2.0,16.0,20.0,141.0,72.0,99.0,58.0,60%,40%,6.0,4.0,0.0,1.0,3.0,2.0,3.0,1.0,8.0,9.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,8.0,67.0,38.0,40.0,32.0,66%,34%,7.0,5.0,3.0,1.0,4.0,4.0,0.0,0.0,13.0,9.0,4.0,1.0,0.0,1.0,1.0,2.0,10.0,12.0,74.0,34.0,59.0,26.0,0.0,0.0,6.0,2.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-03-Fiorentina-Sassuolo,serie-a,home,Fiorentina,Sassuolo,03.12.2017,3,0,2017-2018,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-03-Inter-Chievo,serie-a,home,Inter,Chievo,03.12.2017,5,0,2017-2018,65%,35%,40.0,7.0,13.0,4.0,19.0,3.0,8.0,0.0,4.0,11.0,18.0,2.0,0.0,0.0,4.0,8.0,11.0,4.0,151.0,78.0,143.0,55.0,61%,39%,16.0,3.0,5.0,3.0,8.0,0.0,3.0,0.0,2.0,6.0,6.0,1.0,0.0,0.0,3.0,3.0,6.0,2.0,72.0,44.0,68.0,34.0,69%,31%,24.0,4.0,8.0,1.0,11.0,3.0,5.0,0.0,2.0,5.0,12.0,1.0,0.0,0.0,1.0,5.0,5.0,2.0,79.0,34.0,75.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-03-Sampdoria-Lazio,serie-a,home,Sampdoria,Lazio,03.12.2017,1,2,2017-2018,45%,55%,16.0,14.0,3.0,3.0,10.0,8.0,3.0,3.0,15.0,12.0,5.0,6.0,1.0,3.0,1.0,2.0,10.0,12.0,89.0,66.0,72.0,53.0,45%,55%,9.0,7.0,2.0,1.0,5.0,6.0,2.0,0.0,6.0,7.0,1.0,4.0,1.0,2.0,1.0,2.0,6.0,4.0,52.0,36.0,43.0,26.0,45%,55%,7.0,7.0,1.0,2.0,5.0,2.0,1.0,3.0,9.0,5.0,4.0,2.0,0.0,1.0,0.0,0.0,4.0,8.0,37.0,30.0,29.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-04-Crotone-Udinese,serie-a,home,Crotone,Udinese,04.12.2017,0,3,2017-2018,50%,50%,9.0,15.0,2.0,6.0,4.0,8.0,3.0,1.0,12.0,14.0,7.0,7.0,6.0,1.0,3.0,2.0,8.0,11.0,126.0,108.0,68.0,51.0,45%,55%,3.0,5.0,2.0,4.0,1.0,1.0,0.0,0.0,6.0,7.0,2.0,2.0,4.0,1.0,3.0,2.0,3.0,5.0,57.0,54.0,27.0,20.0,55%,45%,6.0,10.0,0.0,2.0,3.0,7.0,3.0,1.0,6.0,7.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,6.0,69.0,54.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-04-Verona-Genoa,serie-a,home,Verona,Genoa,04.12.2017,0,1,2017-2018,59%,41%,15.0,9.0,3.0,1.0,7.0,4.0,5.0,4.0,18.0,20.0,2.0,3.0,3.0,0.0,0.0,3.0,17.0,19.0,118.0,86.0,75.0,48.0,55%,45%,8.0,6.0,1.0,1.0,5.0,1.0,2.0,4.0,9.0,11.0,0.0,3.0,1.0,0.0,0.0,1.0,9.0,9.0,56.0,42.0,28.0,26.0,63%,37%,7.0,3.0,2.0,0.0,2.0,3.0,3.0,0.0,9.0,9.0,2.0,0.0,2.0,0.0,0.0,2.0,8.0,10.0,62.0,44.0,47.0,22.0,0.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-09-Cagliari-Sampdoria,serie-a,home,Cagliari,Sampdoria,09.12.2017,2,2,2017-2018,49%,51%,14.0,16.0,6.0,9.0,7.0,5.0,1.0,2.0,14.0,22.0,6.0,4.0,5.0,3.0,7.0,4.0,15.0,11.0,88.0,119.0,71.0,83.0,50%,50%,5.0,6.0,0.0,5.0,4.0,1.0,1.0,0.0,9.0,7.0,4.0,1.0,1.0,3.0,3.0,0.0,4.0,6.0,45.0,55.0,35.0,44.0,48%,52%,9.0,10.0,6.0,4.0,3.0,4.0,0.0,2.0,5.0,15.0,2.0,3.0,4.0,0.0,4.0,4.0,11.0,5.0,43.0,64.0,36.0,39.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-09-Juventus-Inter,serie-a,home,Juventus,Inter,09.12.2017,0,0,2017-2018,52%,48%,19.0,6.0,8.0,1.0,5.0,3.0,6.0,2.0,23.0,15.0,3.0,4.0,5.0,2.0,1.0,8.0,10.0,21.0,131.0,99.0,76.0,55.0,44%,56%,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,12.0,9.0,1.0,0.0,2.0,2.0,0.0,3.0,7.0,10.0,52.0,58.0,29.0,29.0,60%,40%,12.0,6.0,5.0,1.0,3.0,3.0,4.0,2.0,11.0,6.0,2.0,4.0,3.0,0.0,1.0,5.0,3.0,11.0,79.0,41.0,47.0,26.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
serie-a-2017-2018-2017-12-10-AC Milan-Bologna,serie-a,home,AC Milan,Bologna,10.12.2017,2,1,2017-2018,58%,42%,21.0,10.0,7.0,2.0,10.0,4.0,4.0,4.0,9.0,10.0,12.0,7.0,1.0,1.0,1.0,5.0,9.0,7.0,117.0,94.0,100.0,60.0,58%,42%,13.0,4.0,4.0,1.0,6.0,1.0,3.0,2.0,7.0,4.0,7.0,2.0,0.0,0.0,0.0,3.0,4.0,7.0,55.0,43.0,51.0,20.0,58%,42%,8.0,6.0,3.0,1.0,4.0,3.0,1.0,2.0,2.0,6.0,5.0,5.0,1.0,1.0,1.0,2.0,5.0,0.0,62.0,51.0,49.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
