match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,Match Red Cards,opponent Match Red Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,2nd half Red Cards,opponent 2nd half Red Cards,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,1st half Red Cards,opponent 1st half Red Cards,Match Tackles,opponent Match Tackles,1st half Tackles,opponent 1st half Tackles,2nd half Tackles,opponent 2nd half Tackles,Extra timeBall Possession,opponent Extra timeBall Possession,Extra timeGoal Attempts,opponent Extra timeGoal Attempts,Extra timeShots on Goal,opponent Extra timeShots on Goal,Extra timeShots off Goal,opponent Extra timeShots off Goal,Extra timeBlocked Shots,opponent Extra timeBlocked Shots,Extra timeFree Kicks,opponent Extra timeFree Kicks,Extra timeCorner Kicks,opponent Extra timeCorner Kicks,Extra timeOffsides,opponent Extra timeOffsides,Extra timeGoalkeeper Saves,opponent Extra timeGoalkeeper Saves,Extra timeFouls,opponent Extra timeFouls,Extra timeYellow Cards,opponent Extra timeYellow Cards,Extra timeTotal Passes,opponent Extra timeTotal Passes,Extra timeTackles,opponent Extra timeTackles,Extra timeAttacks,opponent Extra timeAttacks,Extra timeDangerous Attacks,opponent Extra timeDangerous Attacks,Match Throw-in,opponent Match Throw-in,1st half Throw-in,opponent 1st half Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
ligue-1-2018-2019-2019-01-16-Nimes-Nantes,ligue-1,home,Nimes,Nantes,16.01.2019,1,0,2018-2019,57%,43%,10.0,11.0,2.0,3.0,6.0,3.0,2.0,5.0,11.0,15.0,5.0,4.0,4.0,0.0,3.0,1.0,13.0,11.0,1.0,4.0,115.0,91.0,45.0,33.0,49%,51%,7.0,7.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,7.0,3.0,2.0,3.0,0.0,3.0,1.0,4.0,4.0,0.0,2.0,59.0,48.0,21.0,19.0,65%,35%,3.0,4.0,1.0,0.0,2.0,2.0,0.0,2.0,7.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,7.0,1.0,2.0,56.0,43.0,24.0,14.0,0.0,1.0,418.0,319.0,313.0,214.0,174.0,185.0,120.0,128.0,0.0,0.0,244.0,134.0,193.0,86.0,0.0,1.0,11.0,15.0,3.0,7.0,8.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-16-St Etienne-Marseille,ligue-1,home,St Etienne,Marseille,16.01.2019,2,1,2018-2019,55%,45%,11.0,15.0,5.0,4.0,3.0,9.0,3.0,2.0,14.0,12.0,4.0,2.0,1.0,0.0,3.0,3.0,13.0,14.0,0.0,0.0,119.0,108.0,56.0,39.0,60%,40%,6.0,5.0,0.0,1.0,3.0,3.0,3.0,1.0,10.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,57.0,37.0,36.0,19.0,50%,50%,5.0,10.0,5.0,3.0,0.0,6.0,0.0,1.0,4.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,4.0,0.0,0.0,62.0,71.0,20.0,20.0,0.0,0.0,466.0,403.0,370.0,318.0,251.0,168.0,209.0,133.0,0.0,0.0,215.0,235.0,161.0,185.0,0.0,0.0,13.0,23.0,4.0,8.0,9.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-16-Toulouse-Lyon,ligue-1,home,Toulouse,Lyon,16.01.2019,2,2,2018-2019,31%,69%,6.0,22.0,4.0,5.0,1.0,9.0,1.0,8.0,18.0,12.0,4.0,10.0,2.0,6.0,3.0,2.0,12.0,10.0,4.0,3.0,73.0,139.0,26.0,97.0,34%,66%,5.0,8.0,3.0,0.0,1.0,3.0,1.0,5.0,10.0,6.0,3.0,3.0,1.0,5.0,0.0,2.0,5.0,4.0,1.0,2.0,41.0,73.0,12.0,43.0,28%,72%,1.0,14.0,1.0,5.0,0.0,6.0,0.0,3.0,8.0,6.0,1.0,7.0,1.0,1.0,3.0,0.0,7.0,6.0,3.0,1.0,32.0,66.0,14.0,54.0,0.0,0.0,261.0,547.0,179.0,478.0,153.0,287.0,108.0,248.0,0.0,0.0,108.0,260.0,71.0,230.0,0.0,0.0,14.0,24.0,6.0,12.0,8.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-18-Lille-Amiens,ligue-1,home,Lille,Amiens,18.01.2019,2,1,2018-2019,64%,36%,17.0,2.0,3.0,1.0,10.0,0.0,4.0,1.0,18.0,8.0,4.0,3.0,0.0,2.0,0.0,1.0,8.0,18.0,0.0,3.0,135.0,79.0,52.0,27.0,62%,38%,8.0,2.0,1.0,1.0,5.0,0.0,2.0,1.0,8.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,0.0,68.0,35.0,23.0,17.0,66%,34%,9.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,10.0,6.0,1.0,3.0,0.0,1.0,0.0,1.0,6.0,10.0,0.0,3.0,67.0,44.0,29.0,10.0,0.0,0.0,518.0,302.0,423.0,212.0,258.0,151.0,212.0,115.0,0.0,0.0,260.0,151.0,211.0,97.0,0.0,0.0,19.0,21.0,13.0,9.0,6.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-19-Monaco-Strasbourg,ligue-1,home,Monaco,Strasbourg,19.01.2019,1,5,2018-2019,45%,55%,9.0,16.0,5.0,6.0,3.0,6.0,1.0,4.0,9.0,16.0,3.0,7.0,4.0,0.0,1.0,4.0,13.0,9.0,4.0,2.0,109.0,101.0,46.0,37.0,43%,57%,6.0,9.0,3.0,2.0,2.0,5.0,1.0,2.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,4.0,2.0,2.0,58.0,56.0,19.0,19.0,47%,53%,3.0,7.0,2.0,4.0,1.0,1.0,0.0,2.0,5.0,11.0,1.0,4.0,4.0,0.0,1.0,2.0,8.0,5.0,2.0,0.0,51.0,45.0,27.0,18.0,1.0,1.0,435.0,534.0,369.0,454.0,215.0,290.0,183.0,251.0,0.0,1.0,220.0,244.0,186.0,203.0,1.0,0.0,14.0,12.0,7.0,4.0,7.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-19-Nimes-Toulouse,ligue-1,home,Nimes,Toulouse,19.01.2019,0,1,2018-2019,56%,44%,18.0,11.0,6.0,4.0,7.0,4.0,5.0,3.0,12.0,18.0,8.0,2.0,1.0,0.0,3.0,6.0,17.0,13.0,3.0,1.0,124.0,99.0,92.0,40.0,54%,46%,8.0,5.0,1.0,2.0,5.0,1.0,2.0,2.0,8.0,10.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,9.0,0.0,1.0,63.0,44.0,52.0,12.0,58%,42%,10.0,6.0,5.0,2.0,2.0,3.0,3.0,1.0,4.0,8.0,7.0,2.0,0.0,0.0,2.0,5.0,7.0,4.0,3.0,0.0,61.0,55.0,40.0,28.0,0.0,0.0,394.0,324.0,300.0,251.0,193.0,171.0,151.0,136.0,0.0,0.0,201.0,153.0,149.0,115.0,0.0,0.0,18.0,23.0,7.0,9.0,11.0,14.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-19-Paris SG-Guingamp,ligue-1,home,Paris SG,Guingamp,19.01.2019,9,0,2018-2019,68%,32%,26.0,2.0,12.0,0.0,10.0,2.0,4.0,0.0,10.0,12.0,8.0,1.0,1.0,3.0,0.0,3.0,11.0,7.0,1.0,0.0,147.0,59.0,88.0,18.0,67%,33%,11.0,1.0,3.0,0.0,7.0,1.0,1.0,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,72.0,31.0,45.0,9.0,69%,31%,15.0,1.0,9.0,0.0,3.0,1.0,3.0,0.0,7.0,7.0,6.0,1.0,1.0,3.0,0.0,3.0,6.0,4.0,1.0,0.0,75.0,28.0,43.0,9.0,0.0,0.0,620.0,283.0,566.0,215.0,311.0,150.0,282.0,113.0,0.0,0.0,309.0,133.0,284.0,102.0,0.0,0.0,12.0,24.0,6.0,9.0,6.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-19-Reims-Nice,ligue-1,home,Reims,Nice,19.01.2019,1,1,2018-2019,38%,62%,10.0,9.0,2.0,5.0,6.0,3.0,2.0,1.0,12.0,15.0,2.0,7.0,2.0,1.0,4.0,1.0,16.0,10.0,0.0,3.0,98.0,92.0,34.0,45.0,47%,53%,6.0,5.0,1.0,2.0,4.0,2.0,1.0,1.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,0.0,6.0,4.0,0.0,0.0,63.0,25.0,19.0,10.0,29%,71%,4.0,4.0,1.0,3.0,2.0,1.0,1.0,0.0,6.0,9.0,1.0,6.0,2.0,0.0,2.0,1.0,10.0,6.0,0.0,3.0,35.0,67.0,15.0,35.0,0.0,0.0,338.0,546.0,271.0,476.0,185.0,216.0,162.0,188.0,0.0,0.0,153.0,330.0,109.0,288.0,0.0,0.0,32.0,13.0,10.0,3.0,22.0,10.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-20-Angers-Nantes,ligue-1,home,Angers,Nantes,20.01.2019,1,0,2018-2019,43%,57%,4.0,13.0,3.0,4.0,1.0,5.0,0.0,4.0,20.0,12.0,3.0,6.0,2.0,2.0,4.0,2.0,9.0,20.0,2.0,3.0,112.0,119.0,39.0,44.0,47%,53%,1.0,5.0,1.0,1.0,0.0,2.0,0.0,2.0,11.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,11.0,0.0,0.0,58.0,57.0,19.0,16.0,39%,61%,3.0,8.0,2.0,3.0,1.0,3.0,0.0,2.0,9.0,8.0,0.0,3.0,0.0,2.0,3.0,1.0,7.0,9.0,2.0,3.0,54.0,62.0,20.0,28.0,0.0,0.0,403.0,530.0,288.0,423.0,234.0,262.0,171.0,202.0,0.0,0.0,169.0,268.0,117.0,221.0,0.0,0.0,19.0,16.0,12.0,5.0,7.0,11.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-20-Bordeaux-Dijon,ligue-1,home,Bordeaux,Dijon,20.01.2019,1,0,2018-2019,70%,30%,13.0,10.0,5.0,3.0,6.0,6.0,2.0,1.0,12.0,13.0,2.0,2.0,1.0,0.0,3.0,4.0,12.0,13.0,3.0,3.0,141.0,85.0,70.0,35.0,68%,32%,4.0,8.0,2.0,3.0,1.0,4.0,1.0,1.0,6.0,7.0,0.0,2.0,1.0,0.0,3.0,2.0,6.0,6.0,1.0,0.0,73.0,46.0,31.0,26.0,72%,28%,9.0,2.0,3.0,0.0,5.0,2.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,2.0,3.0,68.0,39.0,39.0,9.0,0.0,1.0,621.0,267.0,525.0,180.0,334.0,152.0,286.0,110.0,0.0,0.0,287.0,115.0,239.0,70.0,0.0,1.0,15.0,16.0,11.0,7.0,4.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-20-Caen-Marseille,ligue-1,home,Caen,Marseille,20.01.2019,0,1,2018-2019,39%,61%,9.0,9.0,4.0,1.0,3.0,5.0,2.0,3.0,19.0,20.0,5.0,4.0,1.0,2.0,0.0,4.0,19.0,16.0,6.0,3.0,89.0,107.0,34.0,46.0,41%,59%,7.0,6.0,3.0,0.0,3.0,4.0,1.0,2.0,6.0,9.0,3.0,4.0,0.0,0.0,0.0,3.0,9.0,6.0,3.0,2.0,39.0,52.0,18.0,32.0,37%,63%,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,13.0,11.0,2.0,0.0,1.0,2.0,0.0,1.0,10.0,10.0,3.0,1.0,50.0,55.0,16.0,14.0,1.0,0.0,302.0,474.0,228.0,394.0,137.0,197.0,100.0,154.0,1.0,0.0,165.0,277.0,128.0,240.0,0.0,0.0,12.0,19.0,5.0,4.0,7.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-20-Rennes-Montpellier,ligue-1,home,Rennes,Montpellier,20.01.2019,0,0,2018-2019,52%,48%,16.0,13.0,1.0,3.0,13.0,6.0,2.0,4.0,16.0,13.0,6.0,0.0,0.0,0.0,3.0,1.0,13.0,18.0,2.0,2.0,118.0,118.0,55.0,42.0,49%,51%,7.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,56.0,63.0,32.0,24.0,55%,45%,9.0,8.0,0.0,2.0,9.0,4.0,0.0,2.0,11.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,13.0,2.0,1.0,62.0,55.0,23.0,18.0,0.0,0.0,457.0,420.0,378.0,321.0,236.0,248.0,201.0,198.0,0.0,0.0,221.0,172.0,177.0,123.0,0.0,0.0,19.0,26.0,11.0,8.0,8.0,18.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-20-St Etienne-Lyon,ligue-1,home,St Etienne,Lyon,20.01.2019,1,2,2018-2019,35%,65%,15.0,23.0,9.0,7.0,2.0,7.0,4.0,9.0,12.0,21.0,4.0,4.0,4.0,5.0,5.0,8.0,18.0,7.0,2.0,2.0,89.0,147.0,32.0,59.0,32%,68%,4.0,7.0,4.0,2.0,0.0,2.0,0.0,3.0,5.0,7.0,1.0,2.0,1.0,4.0,2.0,3.0,6.0,2.0,1.0,1.0,44.0,72.0,16.0,20.0,38%,62%,11.0,16.0,5.0,5.0,2.0,5.0,4.0,6.0,7.0,14.0,3.0,2.0,3.0,1.0,3.0,5.0,12.0,5.0,1.0,1.0,45.0,75.0,16.0,39.0,0.0,0.0,285.0,536.0,190.0,435.0,128.0,279.0,77.0,228.0,0.0,0.0,157.0,257.0,113.0,207.0,0.0,0.0,20.0,12.0,13.0,5.0,7.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-23-Nimes-Angers,ligue-1,home,Nimes,Angers,23.01.2019,3,1,2018-2019,48%,52%,15.0,11.0,6.0,4.0,4.0,4.0,5.0,3.0,11.0,12.0,9.0,2.0,2.0,2.0,3.0,3.0,12.0,9.0,1.0,2.0,102.0,114.0,45.0,36.0,60%,40%,9.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,5.0,7.0,7.0,0.0,2.0,1.0,0.0,1.0,5.0,4.0,0.0,1.0,67.0,51.0,32.0,8.0,36%,64%,6.0,11.0,3.0,4.0,1.0,4.0,2.0,3.0,6.0,5.0,2.0,2.0,0.0,1.0,3.0,2.0,7.0,5.0,1.0,1.0,35.0,63.0,13.0,28.0,0.0,0.0,386.0,430.0,302.0,346.0,234.0,157.0,198.0,115.0,0.0,0.0,152.0,273.0,104.0,231.0,0.0,0.0,26.0,13.0,10.0,9.0,16.0,4.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-25-Marseille-Lille,ligue-1,home,Marseille,Lille,25.01.2019,1,2,2018-2019,47%,53%,15.0,9.0,5.0,3.0,5.0,5.0,5.0,1.0,7.0,16.0,9.0,6.0,3.0,0.0,1.0,4.0,14.0,7.0,5.0,3.0,107.0,98.0,57.0,32.0,44%,56%,5.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,10.0,4.0,4.0,3.0,0.0,0.0,2.0,7.0,4.0,3.0,0.0,45.0,54.0,29.0,22.0,50%,50%,10.0,6.0,3.0,2.0,4.0,4.0,3.0,0.0,4.0,6.0,5.0,2.0,0.0,0.0,1.0,2.0,7.0,3.0,2.0,3.0,62.0,44.0,28.0,10.0,1.0,0.0,386.0,451.0,319.0,383.0,178.0,225.0,151.0,197.0,1.0,0.0,208.0,226.0,168.0,186.0,0.0,0.0,22.0,11.0,10.0,5.0,12.0,6.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-26-Dijon-Monaco,ligue-1,home,Dijon,Monaco,26.01.2019,2,0,2018-2019,45%,55%,13.0,18.0,7.0,5.0,5.0,8.0,1.0,5.0,8.0,16.0,3.0,5.0,2.0,0.0,5.0,5.0,15.0,9.0,3.0,2.0,131.0,118.0,51.0,43.0,50%,50%,8.0,11.0,4.0,2.0,3.0,6.0,1.0,3.0,4.0,8.0,2.0,3.0,2.0,0.0,2.0,3.0,6.0,4.0,0.0,0.0,74.0,58.0,26.0,22.0,40%,60%,5.0,7.0,3.0,3.0,2.0,2.0,0.0,2.0,4.0,8.0,1.0,2.0,0.0,0.0,3.0,2.0,9.0,5.0,3.0,2.0,57.0,60.0,25.0,21.0,0.0,1.0,423.0,510.0,320.0,395.0,245.0,239.0,198.0,192.0,0.0,1.0,178.0,271.0,122.0,203.0,0.0,0.0,15.0,14.0,9.0,7.0,6.0,7.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-26-Guingamp-Reims,ligue-1,home,Guingamp,Reims,26.01.2019,0,1,2018-2019,48%,52%,6.0,7.0,2.0,3.0,3.0,4.0,1.0,0.0,15.0,12.0,4.0,4.0,0.0,1.0,2.0,2.0,12.0,13.0,1.0,2.0,116.0,87.0,66.0,33.0,39%,61%,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,10.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,6.0,8.0,0.0,1.0,49.0,51.0,24.0,21.0,57%,43%,4.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,5.0,1.0,1.0,67.0,36.0,42.0,12.0,1.0,0.0,411.0,446.0,296.0,323.0,150.0,239.0,96.0,175.0,1.0,0.0,261.0,207.0,200.0,148.0,0.0,0.0,16.0,17.0,2.0,5.0,14.0,12.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-26-Nice-Nimes,ligue-1,home,Nice,Nimes,26.01.2019,2,0,2018-2019,64%,36%,15.0,14.0,7.0,7.0,3.0,4.0,5.0,3.0,17.0,13.0,6.0,4.0,2.0,3.0,7.0,5.0,10.0,13.0,1.0,3.0,131.0,106.0,56.0,33.0,70%,30%,5.0,8.0,2.0,3.0,2.0,2.0,1.0,3.0,7.0,10.0,3.0,2.0,2.0,1.0,3.0,1.0,7.0,6.0,1.0,0.0,70.0,43.0,27.0,9.0,58%,42%,10.0,6.0,5.0,4.0,1.0,2.0,4.0,0.0,10.0,3.0,3.0,2.0,0.0,2.0,4.0,4.0,3.0,7.0,0.0,3.0,61.0,63.0,29.0,24.0,0.0,0.0,650.0,348.0,558.0,276.0,343.0,142.0,298.0,109.0,0.0,0.0,307.0,206.0,260.0,167.0,0.0,0.0,22.0,29.0,12.0,14.0,10.0,15.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-26-Strasbourg-Bordeaux,ligue-1,home,Strasbourg,Bordeaux,26.01.2019,1,0,2018-2019,51%,49%,10.0,11.0,5.0,1.0,3.0,6.0,2.0,4.0,19.0,21.0,5.0,4.0,2.0,2.0,1.0,4.0,19.0,18.0,2.0,2.0,136.0,116.0,39.0,27.0,49%,51%,4.0,5.0,1.0,0.0,3.0,3.0,0.0,2.0,12.0,10.0,1.0,1.0,2.0,2.0,0.0,1.0,7.0,11.0,0.0,0.0,61.0,68.0,16.0,9.0,53%,47%,6.0,6.0,4.0,1.0,0.0,3.0,2.0,2.0,7.0,11.0,4.0,3.0,0.0,0.0,1.0,3.0,12.0,7.0,2.0,2.0,75.0,48.0,23.0,18.0,0.0,0.0,424.0,421.0,319.0,319.0,234.0,246.0,180.0,197.0,0.0,0.0,190.0,175.0,139.0,122.0,0.0,0.0,19.0,15.0,10.0,7.0,9.0,8.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2018-2019-2019-01-27-Amiens-Lyon,ligue-1,home,Amiens,Lyon,27.01.2019,0,1,2018-2019,35%,65%,12.0,18.0,2.0,11.0,7.0,4.0,3.0,3.0,16.0,19.0,3.0,4.0,3.0,0.0,10.0,2.0,17.0,15.0,1.0,3.0,100.0,127.0,40.0,58.0,28%,72%,6.0,8.0,2.0,3.0,3.0,3.0,1.0,2.0,8.0,11.0,2.0,1.0,1.0,0.0,3.0,2.0,10.0,8.0,0.0,0.0,49.0,67.0,14.0,30.0,42%,58%,6.0,10.0,0.0,8.0,4.0,1.0,2.0,1.0,8.0,8.0,1.0,3.0,2.0,0.0,7.0,0.0,7.0,7.0,1.0,3.0,51.0,60.0,26.0,28.0,0.0,0.0,301.0,554.0,195.0,445.0,125.0,316.0,79.0,260.0,0.0,0.0,176.0,238.0,116.0,185.0,0.0,0.0,14.0,17.0,3.0,8.0,11.0,9.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
