match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Blocked Shots,opponent Match Blocked Shots,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,Match Attacks,opponent Match Attacks,Match Dangerous Attacks,opponent Match Dangerous Attacks,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Blocked Shots,opponent 1st half Blocked Shots,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,1st half Total Passes,opponent 1st half Total Passes,1st half Completed Passes,opponent 1st half Completed Passes,1st half Tackles,opponent 1st half Tackles,1st half Attacks,opponent 1st half Attacks,1st half Dangerous Attacks,opponent 1st half Dangerous Attacks,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Blocked Shots,opponent 2nd half Blocked Shots,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,2nd half Attacks,opponent 2nd half Attacks,2nd half Dangerous Attacks,opponent 2nd half Dangerous Attacks,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,1st half Red Cards,opponent 1st half Red Cards
bundesliga-2018-2019-2019-01-26-Mainz-Nurnberg,bundesliga,home,Mainz,Nurnberg,26.01.2019,2,1,2018-2019,53%,47%,20.0,8.0,4.0,3.0,10.0,4.0,6.0,1.0,21.0,11.0,5.0,5.0,1.0,5.0,2.0,2.0,12.0,16.0,3.0,1.0,378.0,339.0,297.0,250.0,11.0,18.0,113.0,96.0,47.0,22.0,56%,44%,9.0,5.0,1.0,2.0,3.0,3.0,5.0,0.0,10.0,8.0,4.0,3.0,1.0,2.0,1.0,0.0,7.0,8.0,2.0,0.0,190.0,152.0,155.0,117.0,5.0,8.0,53.0,53.0,20.0,10.0,50%,50%,11.0,3.0,3.0,1.0,7.0,1.0,1.0,1.0,11.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,5.0,8.0,188.0,187.0,142.0,133.0,6.0,10.0,60.0,43.0,27.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-01-26-Werder Bremen-Eintracht Frankfurt,bundesliga,home,Werder Bremen,Eintracht Frankfurt,26.01.2019,2,2,2018-2019,47%,53%,18.0,8.0,9.0,4.0,5.0,2.0,4.0,2.0,14.0,13.0,8.0,3.0,2.0,3.0,2.0,7.0,11.0,10.0,4.0,2.0,393.0,446.0,273.0,325.0,15.0,14.0,99.0,161.0,62.0,32.0,50%,50%,8.0,4.0,3.0,2.0,4.0,1.0,1.0,1.0,7.0,6.0,4.0,2.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,192.0,198.0,138.0,142.0,3.0,10.0,49.0,68.0,29.0,15.0,44%,56%,10.0,4.0,6.0,2.0,1.0,1.0,3.0,1.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,201.0,248.0,135.0,183.0,12.0,4.0,50.0,93.0,33.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-01-26-Wolfsburg-Bayer Leverkusen,bundesliga,home,Wolfsburg,Bayer Leverkusen,26.01.2019,0,3,2018-2019,46%,54%,10.0,23.0,4.0,14.0,4.0,7.0,2.0,2.0,14.0,15.0,5.0,6.0,6.0,0.0,11.0,4.0,10.0,14.0,5.0,3.0,376.0,456.0,285.0,377.0,17.0,11.0,101.0,115.0,41.0,48.0,44%,56%,5.0,10.0,1.0,6.0,2.0,4.0,2.0,0.0,8.0,10.0,3.0,3.0,4.0,0.0,5.0,1.0,7.0,8.0,2.0,1.0,176.0,228.0,123.0,186.0,9.0,7.0,52.0,65.0,15.0,27.0,48%,52%,5.0,13.0,3.0,8.0,2.0,3.0,0.0,2.0,6.0,5.0,2.0,3.0,2.0,0.0,6.0,3.0,3.0,6.0,200.0,228.0,162.0,191.0,8.0,4.0,49.0,50.0,26.0,21.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-01-27-Bayern Munich-Stuttgart,bundesliga,home,Bayern Munich,Stuttgart,27.01.2019,4,1,2018-2019,72%,28%,19.0,7.0,6.0,2.0,10.0,2.0,3.0,3.0,10.0,15.0,8.0,1.0,6.0,1.0,1.0,2.0,9.0,9.0,1.0,1.0,716.0,280.0,646.0,209.0,11.0,16.0,121.0,87.0,62.0,34.0,71%,29%,7.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,11.0,4.0,1.0,3.0,0.0,1.0,2.0,8.0,2.0,1.0,0.0,369.0,146.0,330.0,106.0,3.0,5.0,53.0,47.0,28.0,20.0,73%,27%,12.0,2.0,3.0,0.0,7.0,0.0,2.0,2.0,8.0,4.0,4.0,0.0,3.0,1.0,0.0,0.0,1.0,7.0,347.0,134.0,316.0,103.0,8.0,11.0,68.0,40.0,34.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-01-27-Dusseldorf-RB Leipzig,bundesliga,home,Dusseldorf,RB Leipzig,27.01.2019,0,4,2018-2019,54%,46%,10.0,12.0,0.0,9.0,5.0,1.0,5.0,2.0,13.0,12.0,8.0,2.0,1.0,3.0,5.0,0.0,11.0,11.0,1.0,0.0,515.0,457.0,413.0,364.0,13.0,16.0,105.0,145.0,52.0,38.0,51%,49%,3.0,8.0,0.0,6.0,2.0,0.0,1.0,2.0,8.0,5.0,1.0,1.0,1.0,1.0,3.0,0.0,4.0,8.0,0.0,0.0,251.0,239.0,198.0,194.0,7.0,8.0,47.0,82.0,19.0,19.0,57%,43%,7.0,4.0,0.0,3.0,3.0,1.0,4.0,0.0,5.0,7.0,7.0,1.0,0.0,2.0,2.0,0.0,7.0,3.0,264.0,218.0,215.0,170.0,6.0,8.0,58.0,63.0,33.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-01-Hannover-RB Leipzig,bundesliga,home,Hannover,RB Leipzig,01.02.2019,0,3,2018-2019,45%,55%,5.0,19.0,1.0,8.0,2.0,5.0,2.0,6.0,21.0,16.0,0.0,7.0,2.0,2.0,5.0,1.0,14.0,17.0,2.0,2.0,408.0,483.0,326.0,412.0,19.0,24.0,120.0,146.0,27.0,57.0,36%,64%,2.0,10.0,0.0,5.0,0.0,4.0,2.0,1.0,10.0,9.0,0.0,3.0,1.0,1.0,4.0,0.0,9.0,8.0,2.0,0.0,162.0,284.0,101.0,222.0,12.0,7.0,51.0,84.0,14.0,34.0,55%,45%,3.0,9.0,1.0,3.0,2.0,1.0,0.0,5.0,11.0,7.0,0.0,4.0,1.0,1.0,1.0,1.0,5.0,9.0,246.0,199.0,225.0,190.0,7.0,17.0,69.0,62.0,13.0,23.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Bayer Leverkusen-Bayern Munich,bundesliga,home,Bayer Leverkusen,Bayern Munich,02.02.2019,3,1,2018-2019,48%,52%,11.0,17.0,4.0,6.0,3.0,5.0,4.0,6.0,14.0,14.0,7.0,4.0,1.0,1.0,5.0,1.0,13.0,13.0,3.0,2.0,441.0,460.0,350.0,373.0,24.0,15.0,98.0,100.0,41.0,65.0,51%,49%,5.0,8.0,0.0,5.0,3.0,1.0,2.0,2.0,6.0,6.0,4.0,3.0,0.0,1.0,4.0,0.0,4.0,5.0,2.0,1.0,245.0,228.0,196.0,180.0,9.0,6.0,56.0,50.0,27.0,21.0,45%,55%,6.0,9.0,4.0,1.0,0.0,4.0,2.0,4.0,8.0,8.0,3.0,1.0,1.0,0.0,1.0,1.0,9.0,8.0,196.0,232.0,154.0,193.0,15.0,9.0,42.0,50.0,14.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Eintracht Frankfurt-Dortmund,bundesliga,home,Eintracht Frankfurt,Dortmund,02.02.2019,1,1,2018-2019,40%,60%,12.0,13.0,7.0,4.0,3.0,7.0,2.0,2.0,7.0,17.0,6.0,4.0,2.0,1.0,3.0,6.0,15.0,6.0,2.0,2.0,390.0,585.0,269.0,466.0,31.0,17.0,148.0,125.0,60.0,55.0,43%,57%,8.0,6.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,11.0,3.0,3.0,1.0,1.0,1.0,3.0,9.0,2.0,2.0,0.0,208.0,280.0,149.0,222.0,10.0,5.0,74.0,59.0,29.0,17.0,37%,63%,4.0,7.0,3.0,2.0,0.0,4.0,1.0,1.0,4.0,6.0,3.0,1.0,1.0,0.0,2.0,3.0,6.0,4.0,182.0,305.0,120.0,244.0,21.0,12.0,74.0,66.0,31.0,38.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Hertha Berlin-Wolfsburg,bundesliga,home,Hertha Berlin,Wolfsburg,02.02.2019,0,1,2018-2019,52%,48%,11.0,8.0,4.0,4.0,3.0,3.0,4.0,1.0,12.0,21.0,3.0,7.0,2.0,0.0,3.0,4.0,19.0,12.0,3.0,1.0,461.0,418.0,374.0,323.0,17.0,14.0,136.0,107.0,46.0,40.0,44%,56%,5.0,5.0,1.0,3.0,2.0,2.0,2.0,0.0,6.0,10.0,2.0,4.0,0.0,0.0,3.0,1.0,10.0,6.0,0.0,0.0,188.0,226.0,147.0,184.0,5.0,6.0,65.0,54.0,17.0,21.0,60%,40%,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,6.0,11.0,1.0,3.0,2.0,0.0,0.0,3.0,9.0,6.0,273.0,192.0,227.0,139.0,12.0,8.0,71.0,53.0,29.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Hoffenheim-Dusseldorf,bundesliga,home,Hoffenheim,Dusseldorf,02.02.2019,1,1,2018-2019,64%,36%,12.0,8.0,4.0,6.0,5.0,2.0,3.0,0.0,15.0,23.0,5.0,5.0,1.0,2.0,5.0,3.0,22.0,12.0,3.0,4.0,587.0,312.0,486.0,211.0,7.0,15.0,144.0,90.0,48.0,43.0,62%,38%,8.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,9.0,7.0,3.0,2.0,0.0,1.0,3.0,2.0,7.0,8.0,1.0,2.0,322.0,191.0,264.0,134.0,5.0,9.0,84.0,43.0,23.0,16.0,66%,34%,4.0,5.0,1.0,3.0,3.0,2.0,0.0,0.0,6.0,16.0,2.0,3.0,1.0,1.0,2.0,1.0,15.0,4.0,265.0,121.0,222.0,77.0,2.0,6.0,60.0,47.0,25.0,27.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Nurnberg-Werder Bremen,bundesliga,home,Nurnberg,Werder Bremen,02.02.2019,1,1,2018-2019,39%,61%,11.0,10.0,2.0,3.0,5.0,2.0,4.0,5.0,18.0,19.0,3.0,7.0,2.0,2.0,2.0,1.0,17.0,17.0,4.0,1.0,390.0,586.0,293.0,491.0,16.0,19.0,120.0,141.0,36.0,59.0,36%,64%,4.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,10.0,10.0,1.0,1.0,2.0,2.0,0.0,0.0,6.0,7.0,1.0,1.0,188.0,333.0,149.0,287.0,11.0,16.0,51.0,83.0,18.0,19.0,42%,58%,7.0,8.0,2.0,3.0,3.0,2.0,2.0,3.0,8.0,9.0,2.0,6.0,0.0,0.0,2.0,1.0,11.0,10.0,202.0,253.0,144.0,204.0,5.0,3.0,69.0,58.0,18.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-02-Schalke-B. Monchengladbach,bundesliga,home,Schalke,B. Monchengladbach,02.02.2019,0,2,2018-2019,37%,63%,9.0,16.0,1.0,9.0,5.0,5.0,3.0,2.0,13.0,13.0,1.0,6.0,3.0,3.0,7.0,1.0,9.0,8.0,1.0,2.0,344.0,567.0,284.0,506.0,13.0,15.0,82.0,129.0,25.0,36.0,42%,58%,7.0,7.0,1.0,3.0,4.0,2.0,2.0,2.0,8.0,4.0,0.0,4.0,2.0,1.0,3.0,1.0,2.0,6.0,0.0,2.0,200.0,272.0,173.0,240.0,7.0,5.0,49.0,56.0,13.0,17.0,32%,68%,2.0,9.0,0.0,6.0,1.0,3.0,1.0,0.0,5.0,9.0,1.0,2.0,1.0,2.0,4.0,0.0,7.0,2.0,144.0,295.0,111.0,266.0,6.0,10.0,33.0,73.0,12.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-03-Augsburg-Mainz,bundesliga,home,Augsburg,Mainz,03.02.2019,3,0,2018-2019,53%,47%,19.0,6.0,8.0,0.0,4.0,2.0,7.0,4.0,15.0,22.0,7.0,3.0,3.0,4.0,0.0,5.0,18.0,10.0,0.0,1.0,409.0,367.0,316.0,267.0,18.0,13.0,99.0,112.0,44.0,35.0,53%,47%,11.0,3.0,5.0,0.0,3.0,1.0,3.0,2.0,6.0,10.0,5.0,3.0,0.0,1.0,0.0,3.0,10.0,4.0,0.0,0.0,181.0,161.0,139.0,116.0,5.0,6.0,49.0,46.0,20.0,20.0,53%,47%,8.0,3.0,3.0,0.0,1.0,1.0,4.0,2.0,9.0,12.0,2.0,0.0,3.0,3.0,0.0,2.0,8.0,6.0,228.0,206.0,177.0,151.0,13.0,7.0,50.0,66.0,24.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-03-Stuttgart-Freiburg,bundesliga,home,Stuttgart,Freiburg,03.02.2019,2,2,2018-2019,69%,31%,17.0,16.0,4.0,4.0,8.0,5.0,5.0,7.0,11.0,10.0,7.0,8.0,1.0,1.0,2.0,2.0,8.0,9.0,5.0,0.0,613.0,276.0,514.0,188.0,13.0,17.0,112.0,69.0,51.0,39.0,75%,25%,10.0,9.0,1.0,1.0,6.0,3.0,3.0,5.0,7.0,5.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,5.0,1.0,0.0,342.0,112.0,293.0,68.0,4.0,11.0,49.0,25.0,29.0,14.0,63%,37%,7.0,7.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,6.0,0.0,0.0,2.0,1.0,5.0,4.0,271.0,164.0,221.0,120.0,9.0,6.0,63.0,44.0,22.0,25.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-08-Mainz-Bayer Leverkusen,bundesliga,home,Mainz,Bayer Leverkusen,08.02.2019,1,5,2018-2019,28%,72%,15.0,18.0,2.0,7.0,7.0,9.0,6.0,2.0,9.0,19.0,4.0,4.0,5.0,2.0,2.0,1.0,13.0,5.0,3.0,1.0,281.0,751.0,186.0,658.0,24.0,15.0,106.0,113.0,42.0,40.0,34%,66%,11.0,12.0,2.0,5.0,5.0,7.0,4.0,0.0,3.0,10.0,3.0,2.0,4.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,158.0,314.0,105.0,258.0,15.0,10.0,56.0,55.0,29.0,23.0,21%,79%,4.0,6.0,0.0,2.0,2.0,2.0,2.0,2.0,6.0,9.0,1.0,2.0,1.0,1.0,1.0,0.0,8.0,3.0,123.0,437.0,81.0,400.0,9.0,5.0,50.0,58.0,13.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-09-B. Monchengladbach-Hertha Berlin,bundesliga,home,B. Monchengladbach,Hertha Berlin,09.02.2019,0,3,2018-2019,69%,31%,13.0,11.0,4.0,4.0,6.0,4.0,3.0,3.0,12.0,8.0,5.0,5.0,0.0,1.0,1.0,4.0,7.0,11.0,0.0,2.0,638.0,284.0,560.0,205.0,9.0,15.0,147.0,76.0,64.0,26.0,71%,29%,6.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,10.0,4.0,2.0,2.0,0.0,1.0,0.0,2.0,3.0,9.0,0.0,1.0,350.0,140.0,314.0,110.0,4.0,5.0,74.0,35.0,24.0,7.0,67%,33%,7.0,7.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,2.0,4.0,2.0,288.0,144.0,246.0,95.0,5.0,10.0,73.0,41.0,40.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-09-Bayern Munich-Schalke,bundesliga,home,Bayern Munich,Schalke,09.02.2019,3,1,2018-2019,69%,31%,17.0,7.0,4.0,5.0,8.0,2.0,5.0,0.0,13.0,11.0,7.0,2.0,0.0,2.0,4.0,1.0,8.0,9.0,1.0,2.0,687.0,294.0,615.0,228.0,14.0,22.0,158.0,66.0,80.0,17.0,71%,29%,10.0,3.0,3.0,3.0,4.0,0.0,3.0,0.0,5.0,5.0,7.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,1.0,1.0,340.0,135.0,302.0,99.0,5.0,14.0,89.0,27.0,48.0,5.0,67%,33%,7.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,8.0,6.0,0.0,1.0,0.0,2.0,2.0,0.0,4.0,5.0,347.0,159.0,313.0,129.0,9.0,8.0,69.0,39.0,32.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-09-Dortmund-Hoffenheim,bundesliga,home,Dortmund,Hoffenheim,09.02.2019,3,3,2018-2019,59%,41%,16.0,14.0,7.0,6.0,6.0,5.0,3.0,3.0,15.0,9.0,7.0,8.0,3.0,1.0,3.0,4.0,8.0,10.0,0.0,3.0,619.0,415.0,540.0,337.0,18.0,16.0,135.0,105.0,55.0,46.0,65%,35%,8.0,1.0,4.0,0.0,3.0,1.0,1.0,0.0,5.0,5.0,2.0,3.0,2.0,0.0,0.0,2.0,3.0,5.0,0.0,2.0,400.0,203.0,365.0,167.0,9.0,9.0,84.0,49.0,30.0,11.0,53%,47%,8.0,13.0,3.0,6.0,3.0,4.0,2.0,3.0,10.0,4.0,5.0,5.0,1.0,1.0,3.0,2.0,5.0,5.0,219.0,212.0,175.0,170.0,9.0,7.0,51.0,56.0,25.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-09-Freiburg-Wolfsburg,bundesliga,home,Freiburg,Wolfsburg,09.02.2019,3,3,2018-2019,50%,50%,10.0,15.0,4.0,4.0,4.0,6.0,2.0,5.0,14.0,17.0,9.0,2.0,2.0,3.0,1.0,1.0,15.0,10.0,3.0,2.0,434.0,446.0,331.0,345.0,11.0,13.0,105.0,128.0,38.0,53.0,53%,47%,3.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,10.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,7.0,7.0,1.0,1.0,245.0,221.0,195.0,175.0,5.0,6.0,49.0,64.0,19.0,21.0,47%,53%,7.0,9.0,3.0,3.0,3.0,4.0,1.0,2.0,4.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,189.0,225.0,136.0,170.0,6.0,7.0,56.0,64.0,19.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-09-Hannover-Nurnberg,bundesliga,home,Hannover,Nurnberg,09.02.2019,2,0,2018-2019,52%,48%,18.0,9.0,8.0,1.0,7.0,5.0,3.0,3.0,15.0,20.0,4.0,4.0,2.0,0.0,1.0,6.0,16.0,16.0,2.0,2.0,416.0,391.0,350.0,300.0,23.0,16.0,126.0,97.0,55.0,41.0,57%,43%,11.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,9.0,9.0,3.0,1.0,0.0,0.0,1.0,3.0,9.0,9.0,2.0,0.0,227.0,168.0,189.0,125.0,9.0,9.0,76.0,43.0,29.0,15.0,47%,53%,7.0,5.0,4.0,0.0,2.0,3.0,1.0,2.0,6.0,11.0,1.0,3.0,2.0,0.0,0.0,3.0,7.0,7.0,189.0,223.0,161.0,175.0,14.0,7.0,50.0,54.0,26.0,26.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
bundesliga-2018-2019-2019-02-09-RB Leipzig-Eintracht Frankfurt,bundesliga,home,RB Leipzig,Eintracht Frankfurt,09.02.2019,0,0,2018-2019,54%,46%,14.0,6.0,1.0,2.0,10.0,3.0,3.0,1.0,15.0,10.0,7.0,4.0,1.0,5.0,2.0,1.0,9.0,10.0,4.0,2.0,462.0,397.0,308.0,247.0,21.0,27.0,151.0,133.0,60.0,22.0,52%,48%,5.0,5.0,0.0,2.0,3.0,2.0,2.0,1.0,10.0,4.0,3.0,3.0,0.0,4.0,2.0,0.0,4.0,6.0,2.0,1.0,225.0,202.0,150.0,128.0,12.0,12.0,67.0,58.0,23.0,14.0,56%,44%,9.0,1.0,1.0,0.0,7.0,1.0,1.0,0.0,5.0,6.0,4.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,237.0,195.0,158.0,119.0,9.0,15.0,84.0,75.0,37.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-10-Dusseldorf-Stuttgart,bundesliga,home,Dusseldorf,Stuttgart,10.02.2019,3,0,2018-2019,43%,57%,15.0,15.0,6.0,2.0,6.0,9.0,3.0,4.0,10.0,22.0,5.0,4.0,2.0,2.0,2.0,3.0,17.0,8.0,3.0,4.0,379.0,499.0,271.0,396.0,16.0,13.0,83.0,148.0,41.0,47.0,50%,50%,10.0,4.0,4.0,1.0,4.0,1.0,2.0,2.0,6.0,10.0,3.0,0.0,3.0,2.0,1.0,3.0,8.0,6.0,1.0,3.0,255.0,257.0,199.0,203.0,5.0,6.0,48.0,70.0,28.0,13.0,36%,64%,5.0,11.0,2.0,1.0,2.0,8.0,1.0,2.0,4.0,12.0,2.0,4.0,-1.0,0.0,1.0,0.0,9.0,2.0,124.0,242.0,72.0,193.0,11.0,7.0,35.0,78.0,13.0,34.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
bundesliga-2018-2019-2019-02-10-Werder Bremen-Augsburg,bundesliga,home,Werder Bremen,Augsburg,10.02.2019,4,0,2018-2019,43%,57%,11.0,13.0,5.0,3.0,3.0,5.0,3.0,5.0,16.0,7.0,3.0,2.0,1.0,3.0,3.0,1.0,5.0,12.0,0.0,1.0,371.0,565.0,269.0,456.0,13.0,11.0,98.0,147.0,45.0,45.0,38%,62%,9.0,9.0,4.0,2.0,4.0,3.0,1.0,4.0,8.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,5.0,0.0,0.0,179.0,305.0,129.0,237.0,8.0,5.0,50.0,74.0,16.0,23.0,48%,52%,2.0,4.0,1.0,1.0,-1.0,2.0,2.0,1.0,8.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,7.0,192.0,260.0,140.0,219.0,5.0,6.0,48.0,73.0,29.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-15-Augsburg-Bayern Munich,bundesliga,home,Augsburg,Bayern Munich,15.02.2019,2,3,2018-2019,29%,71%,8.0,17.0,2.0,8.0,5.0,6.0,1.0,3.0,15.0,16.0,1.0,9.0,1.0,2.0,5.0,1.0,13.0,12.0,1.0,2.0,271.0,698.0,189.0,627.0,15.0,11.0,58.0,101.0,43.0,88.0,26%,74%,2.0,10.0,1.0,4.0,1.0,4.0,0.0,2.0,5.0,9.0,0.0,5.0,0.0,1.0,2.0,0.0,7.0,4.0,0.0,0.0,128.0,376.0,85.0,339.0,6.0,6.0,32.0,50.0,15.0,48.0,32%,68%,6.0,7.0,1.0,4.0,4.0,2.0,1.0,1.0,10.0,7.0,1.0,4.0,1.0,1.0,3.0,1.0,6.0,8.0,143.0,322.0,104.0,288.0,9.0,5.0,26.0,51.0,28.0,40.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-16-Hertha Berlin-Werder Bremen,bundesliga,home,Hertha Berlin,Werder Bremen,16.02.2019,1,1,2018-2019,39%,61%,9.0,8.0,2.0,2.0,5.0,4.0,2.0,2.0,15.0,20.0,4.0,3.0,3.0,3.0,1.0,1.0,16.0,11.0,3.0,3.0,366.0,554.0,259.0,445.0,21.0,15.0,112.0,147.0,23.0,53.0,47%,53%,8.0,2.0,1.0,0.0,4.0,1.0,3.0,1.0,9.0,7.0,3.0,1.0,1.0,2.0,0.0,0.0,6.0,7.0,1.0,0.0,213.0,239.0,160.0,181.0,11.0,8.0,69.0,58.0,15.0,23.0,31%,69%,1.0,6.0,1.0,2.0,1.0,3.0,-1.0,1.0,6.0,13.0,1.0,2.0,2.0,1.0,1.0,1.0,10.0,4.0,153.0,315.0,99.0,264.0,10.0,7.0,43.0,89.0,8.0,30.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
bundesliga-2018-2019-2019-02-16-Hoffenheim-Hannover,bundesliga,home,Hoffenheim,Hannover,16.02.2019,3,0,2018-2019,61%,39%,26.0,5.0,11.0,1.0,11.0,4.0,4.0,0.0,7.0,19.0,10.0,6.0,3.0,1.0,1.0,8.0,15.0,6.0,0.0,1.0,565.0,357.0,482.0,275.0,20.0,12.0,165.0,78.0,82.0,32.0,59%,41%,11.0,3.0,3.0,0.0,5.0,3.0,3.0,0.0,4.0,7.0,4.0,4.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0.0,276.0,183.0,234.0,139.0,11.0,5.0,78.0,41.0,37.0,17.0,63%,37%,15.0,2.0,8.0,1.0,6.0,1.0,1.0,0.0,3.0,12.0,6.0,2.0,3.0,0.0,1.0,7.0,8.0,3.0,289.0,174.0,248.0,136.0,9.0,7.0,87.0,37.0,45.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
