match,league,home/away,team,opponent,date,goals,opponent goals,season,Match Ball Possession,opponent Match Ball Possession,Match Goal Attempts,opponent Match Goal Attempts,Match Shots on Goal,opponent Match Shots on Goal,Match Shots off Goal,opponent Match Shots off Goal,Match Free Kicks,opponent Match Free Kicks,Match Corner Kicks,opponent Match Corner Kicks,Match Offsides,opponent Match Offsides,Match Goalkeeper Saves,opponent Match Goalkeeper Saves,Match Fouls,opponent Match Fouls,Match Yellow Cards,opponent Match Yellow Cards,1st half Ball Possession,opponent 1st half Ball Possession,1st half Goal Attempts,opponent 1st half Goal Attempts,1st half Shots on Goal,opponent 1st half Shots on Goal,1st half Shots off Goal,opponent 1st half Shots off Goal,1st half Free Kicks,opponent 1st half Free Kicks,1st half Corner Kicks,opponent 1st half Corner Kicks,1st half Offsides,opponent 1st half Offsides,1st half Goalkeeper Saves,opponent 1st half Goalkeeper Saves,1st half Fouls,opponent 1st half Fouls,1st half Yellow Cards,opponent 1st half Yellow Cards,2nd half Ball Possession,opponent 2nd half Ball Possession,2nd half Goal Attempts,opponent 2nd half Goal Attempts,2nd half Shots on Goal,opponent 2nd half Shots on Goal,2nd half Shots off Goal,opponent 2nd half Shots off Goal,2nd half Free Kicks,opponent 2nd half Free Kicks,2nd half Corner Kicks,opponent 2nd half Corner Kicks,2nd half Offsides,opponent 2nd half Offsides,2nd half Goalkeeper Saves,opponent 2nd half Goalkeeper Saves,2nd half Fouls,opponent 2nd half Fouls,2nd half Yellow Cards,opponent 2nd half Yellow Cards,Match Red Cards,opponent Match Red Cards,1st half Red Cards,opponent 1st half Red Cards,2nd half Red Cards,opponent 2nd half Red Cards,Match Blocked Shots,opponent Match Blocked Shots,1st half Blocked Shots,opponent 1st half Blocked Shots,2nd half Blocked Shots,opponent 2nd half Blocked Shots,Match Pass Success %,opponent Match Pass Success %,Match Total Passes,opponent Match Total Passes,Match Completed Passes,opponent Match Completed Passes,Match Tackles,opponent Match Tackles,2nd half Pass Success %,opponent 2nd half Pass Success %,2nd half Total Passes,opponent 2nd half Total Passes,2nd half Completed Passes,opponent 2nd half Completed Passes,2nd half Tackles,opponent 2nd half Tackles,Match Throw-in,opponent Match Throw-in,2nd half Throw-in,opponent 2nd half Throw-in
ligue-1-2016-2017-2017-02-04-Bordeaux-Rennes,ligue-1,home,Bordeaux,Rennes,04.02.2017,1,1,2016-2017,37%,63%,9.0,17.0,2.0,5.0,3.0,6.0,10.0,17.0,1.0,7.0,6.0,2.0,4.0,1.0,11.0,8.0,1.0,1.0,33%,67%,1.0,7.0,0.0,3.0,1.0,1.0,8.0,9.0,0.0,2.0,5.0,2.0,3.0,0.0,4.0,6.0,0.0,1.0,41%,59%,8.0,10.0,2.0,2.0,2.0,5.0,2.0,8.0,1.0,5.0,1.0,0.0,1.0,1.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-04-Dijon-Paris SG,ligue-1,home,Dijon,Paris SG,04.02.2017,1,3,2016-2017,28%,72%,7.0,21.0,1.0,8.0,3.0,6.0,9.0,13.0,2.0,9.0,1.0,4.0,5.0,0.0,12.0,5.0,1.0,2.0,27%,73%,4.0,6.0,1.0,3.0,1.0,2.0,4.0,7.0,0.0,3.0,1.0,1.0,2.0,0.0,6.0,3.0,0.0,1.0,29%,71%,3.0,15.0,0.0,5.0,2.0,4.0,5.0,6.0,2.0,6.0,0.0,3.0,3.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,2.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-04-Guingamp-Caen,ligue-1,home,Guingamp,Caen,04.02.2017,0,1,2016-2017,58%,42%,13.0,10.0,4.0,2.0,6.0,7.0,16.0,17.0,9.0,1.0,4.0,3.0,1.0,4.0,11.0,13.0,1.0,2.0,55%,45%,5.0,6.0,2.0,1.0,3.0,5.0,5.0,12.0,3.0,0.0,1.0,1.0,1.0,2.0,10.0,4.0,1.0,0.0,63%,37%,8.0,4.0,2.0,1.0,3.0,2.0,11.0,5.0,6.0,1.0,3.0,2.0,0.0,2.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-04-Lille-Lorient,ligue-1,home,Lille,Lorient,04.02.2017,0,1,2016-2017,55%,45%,15.0,12.0,3.0,5.0,8.0,4.0,18.0,18.0,5.0,3.0,2.0,1.0,4.0,3.0,16.0,17.0,1.0,1.0,52%,48%,6.0,4.0,2.0,1.0,3.0,1.0,9.0,9.0,2.0,1.0,0.0,0.0,1.0,2.0,9.0,9.0,0.0,1.0,58%,42%,9.0,8.0,1.0,4.0,5.0,3.0,9.0,9.0,3.0,2.0,2.0,1.0,3.0,1.0,7.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-04-Monaco-Nice,ligue-1,home,Monaco,Nice,04.02.2017,3,0,2016-2017,35%,65%,14.0,11.0,7.0,1.0,4.0,7.0,14.0,24.0,4.0,4.0,3.0,3.0,1.0,4.0,21.0,11.0,1.0,1.0,40%,60%,7.0,1.0,3.0,0.0,2.0,1.0,8.0,16.0,2.0,0.0,3.0,1.0,0.0,3.0,14.0,7.0,0.0,1.0,30%,70%,7.0,10.0,4.0,1.0,2.0,6.0,6.0,8.0,2.0,4.0,0.0,2.0,1.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-04-Montpellier-Bastia,ligue-1,home,Montpellier,Bastia,04.02.2017,2,1,2016-2017,53%,47%,13.0,15.0,5.0,2.0,4.0,8.0,15.0,12.0,2.0,4.0,1.0,0.0,1.0,3.0,10.0,17.0,3.0,2.0,59%,41%,4.0,8.0,2.0,1.0,1.0,5.0,9.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,4.0,10.0,2.0,2.0,47%,53%,9.0,7.0,3.0,1.0,3.0,3.0,6.0,7.0,2.0,1.0,1.0,0.0,1.0,2.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-05-Nantes-Nancy,ligue-1,home,Nantes,Nancy,05.02.2017,0,2,2016-2017,61%,39%,14.0,8.0,3.0,3.0,7.0,1.0,14.0,16.0,9.0,5.0,1.0,2.0,1.0,3.0,14.0,12.0,2.0,1.0,60%,40%,6.0,3.0,3.0,0.0,2.0,1.0,10.0,8.0,5.0,3.0,0.0,2.0,0.0,3.0,7.0,8.0,0.0,0.0,62%,38%,8.0,5.0,0.0,3.0,5.0,0.0,4.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,7.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-05-St Etienne-Lyon,ligue-1,home,St Etienne,Lyon,05.02.2017,2,0,2016-2017,31%,69%,13.0,12.0,6.0,4.0,6.0,7.0,19.0,16.0,8.0,3.0,0.0,1.0,4.0,4.0,17.0,19.0,2.0,4.0,34%,66%,10.0,5.0,5.0,1.0,4.0,4.0,8.0,8.0,6.0,1.0,0.0,0.0,1.0,3.0,8.0,9.0,0.0,1.0,28%,72%,3.0,7.0,1.0,3.0,2.0,3.0,11.0,8.0,2.0,2.0,0.0,1.0,3.0,1.0,9.0,10.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-05-Toulouse-Angers,ligue-1,home,Toulouse,Angers,05.02.2017,4,0,2016-2017,48%,52%,15.0,12.0,8.0,3.0,3.0,6.0,14.0,17.0,4.0,5.0,1.0,3.0,3.0,4.0,16.0,12.0,1.0,4.0,55%,45%,8.0,5.0,2.0,1.0,3.0,4.0,7.0,8.0,3.0,3.0,1.0,1.0,1.0,2.0,7.0,6.0,0.0,2.0,40%,60%,7.0,7.0,6.0,2.0,0.0,2.0,7.0,9.0,1.0,2.0,0.0,2.0,2.0,2.0,9.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-07-Caen-Bordeaux,ligue-1,home,Caen,Bordeaux,07.02.2017,0,4,2016-2017,49%,51%,4.0,13.0,1.0,4.0,2.0,8.0,9.0,19.0,3.0,2.0,1.0,0.0,0.0,1.0,18.0,8.0,1.0,1.0,46%,54%,2.0,7.0,0.0,2.0,1.0,4.0,6.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,1.0,52%,48%,2.0,6.0,1.0,2.0,1.0,4.0,3.0,14.0,0.0,1.0,1.0,0.0,0.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-07-Montpellier-Monaco,ligue-1,home,Montpellier,Monaco,07.02.2017,1,2,2016-2017,49%,51%,11.0,11.0,2.0,5.0,5.0,5.0,15.0,16.0,5.0,2.0,1.0,2.0,3.0,1.0,15.0,13.0,1.0,3.0,47%,53%,2.0,7.0,0.0,4.0,2.0,3.0,5.0,9.0,1.0,1.0,1.0,0.0,2.0,0.0,8.0,5.0,1.0,0.0,51%,49%,9.0,4.0,2.0,1.0,3.0,2.0,10.0,7.0,4.0,1.0,0.0,2.0,1.0,1.0,7.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-07-Paris SG-Lille,ligue-1,home,Paris SG,Lille,07.02.2017,2,1,2016-2017,71%,29%,20.0,4.0,7.0,3.0,10.0,1.0,12.0,12.0,9.0,1.0,3.0,1.0,2.0,5.0,10.0,11.0,1.0,3.0,76%,24%,8.0,2.0,1.0,2.0,6.0,0.0,6.0,5.0,5.0,1.0,1.0,1.0,2.0,1.0,4.0,5.0,0.0,1.0,66%,34%,12.0,2.0,6.0,1.0,4.0,1.0,6.0,7.0,4.0,0.0,2.0,0.0,0.0,4.0,6.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Angers-Rennes,ligue-1,home,Angers,Rennes,08.02.2017,0,0,2016-2017,47%,53%,12.0,9.0,2.0,3.0,7.0,1.0,13.0,21.0,6.0,9.0,1.0,0.0,3.0,2.0,20.0,12.0,2.0,1.0,42%,58%,5.0,3.0,1.0,0.0,3.0,0.0,7.0,10.0,3.0,6.0,0.0,0.0,0.0,1.0,10.0,7.0,1.0,0.0,52%,48%,7.0,6.0,1.0,3.0,4.0,1.0,6.0,11.0,3.0,3.0,1.0,0.0,3.0,1.0,10.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,5.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Lorient-Toulouse,ligue-1,home,Lorient,Toulouse,08.02.2017,1,1,2016-2017,57%,43%,10.0,12.0,5.0,4.0,1.0,6.0,12.0,10.0,8.0,4.0,2.0,2.0,3.0,4.0,7.0,9.0,2.0,2.0,51%,49%,2.0,9.0,0.0,3.0,1.0,4.0,5.0,5.0,2.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,1.0,0.0,63%,37%,8.0,3.0,5.0,1.0,0.0,2.0,7.0,5.0,6.0,1.0,2.0,0.0,1.0,4.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Lyon-Nancy,ligue-1,home,Lyon,Nancy,08.02.2017,4,0,2016-2017,67%,33%,18.0,7.0,6.0,2.0,9.0,5.0,8.0,19.0,8.0,3.0,3.0,3.0,2.0,2.0,15.0,6.0,1.0,1.0,71%,29%,8.0,3.0,2.0,1.0,4.0,2.0,5.0,8.0,7.0,1.0,1.0,2.0,1.0,0.0,7.0,4.0,0.0,0.0,63%,37%,10.0,4.0,4.0,1.0,5.0,3.0,3.0,11.0,1.0,2.0,2.0,1.0,1.0,2.0,8.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Marseille-Guingamp,ligue-1,home,Marseille,Guingamp,08.02.2017,2,0,2016-2017,57%,43%,20.0,6.0,5.0,1.0,7.0,5.0,10.0,19.0,4.0,4.0,2.0,4.0,1.0,3.0,18.0,6.0,2.0,1.0,63%,37%,9.0,2.0,2.0,0.0,2.0,2.0,5.0,10.0,2.0,0.0,0.0,2.0,0.0,1.0,11.0,3.0,1.0,1.0,50%,50%,11.0,4.0,3.0,1.0,5.0,3.0,5.0,9.0,2.0,4.0,2.0,2.0,1.0,2.0,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Metz-Dijon,ligue-1,home,Metz,Dijon,08.02.2017,2,1,2016-2017,49%,51%,13.0,12.0,3.0,5.0,8.0,6.0,11.0,16.0,3.0,1.0,2.0,1.0,4.0,1.0,14.0,11.0,1.0,4.0,51%,49%,8.0,6.0,1.0,1.0,5.0,4.0,5.0,5.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,1.0,47%,53%,5.0,6.0,2.0,4.0,3.0,2.0,6.0,11.0,0.0,1.0,2.0,0.0,3.0,0.0,9.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-08-Nice-St Etienne,ligue-1,home,Nice,St Etienne,08.02.2017,1,0,2016-2017,65%,35%,14.0,10.0,5.0,2.0,7.0,7.0,16.0,10.0,2.0,6.0,3.0,0.0,2.0,4.0,7.0,16.0,1.0,3.0,75%,25%,9.0,6.0,4.0,1.0,3.0,4.0,9.0,4.0,2.0,2.0,1.0,0.0,1.0,3.0,3.0,9.0,1.0,3.0,55%,45%,5.0,4.0,1.0,1.0,4.0,3.0,7.0,6.0,0.0,4.0,2.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-10-Bordeaux-Paris SG,ligue-1,home,Bordeaux,Paris SG,10.02.2017,0,3,2016-2017,44%,56%,14.0,8.0,4.0,5.0,8.0,3.0,9.0,8.0,3.0,2.0,1.0,3.0,2.0,4.0,8.0,7.0,0.0,1.0,41%,59%,5.0,5.0,2.0,4.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,2.0,2.0,5.0,4.0,0.0,1.0,48%,52%,9.0,3.0,2.0,1.0,5.0,2.0,4.0,3.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Dijon-Caen,ligue-1,home,Dijon,Caen,11.02.2017,2,0,2016-2017,50%,50%,8.0,11.0,3.0,5.0,4.0,4.0,15.0,17.0,2.0,5.0,0.0,2.0,5.0,1.0,17.0,13.0,1.0,0.0,57%,43%,3.0,4.0,2.0,1.0,0.0,3.0,7.0,9.0,2.0,2.0,0.0,1.0,1.0,1.0,9.0,6.0,0.0,0.0,41%,59%,5.0,7.0,1.0,4.0,4.0,1.0,8.0,8.0,0.0,3.0,0.0,1.0,4.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Guingamp-Lyon,ligue-1,home,Guingamp,Lyon,11.02.2017,2,1,2016-2017,36%,64%,7.0,14.0,2.0,5.0,4.0,3.0,13.0,20.0,1.0,11.0,1.0,0.0,4.0,0.0,19.0,13.0,2.0,2.0,42%,58%,3.0,4.0,2.0,2.0,1.0,0.0,9.0,10.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,9.0,1.0,2.0,30%,70%,4.0,10.0,0.0,3.0,3.0,3.0,4.0,10.0,1.0,9.0,1.0,0.0,3.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Lille-Angers,ligue-1,home,Lille,Angers,11.02.2017,1,2,2016-2017,58%,42%,16.0,14.0,3.0,5.0,7.0,8.0,15.0,16.0,4.0,3.0,2.0,1.0,3.0,2.0,14.0,14.0,1.0,2.0,59%,41%,9.0,7.0,2.0,2.0,5.0,4.0,8.0,8.0,1.0,1.0,2.0,0.0,1.0,1.0,6.0,8.0,0.0,1.0,57%,43%,7.0,7.0,1.0,3.0,2.0,4.0,7.0,8.0,3.0,2.0,0.0,1.0,2.0,1.0,8.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Monaco-Metz,ligue-1,home,Monaco,Metz,11.02.2017,5,0,2016-2017,62%,38%,26.0,5.0,13.0,1.0,9.0,1.0,12.0,10.0,8.0,3.0,4.0,1.0,1.0,8.0,7.0,11.0,1.0,3.0,60%,40%,11.0,2.0,6.0,0.0,4.0,0.0,8.0,4.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,7.0,0.0,0.0,64%,36%,15.0,3.0,7.0,1.0,5.0,1.0,4.0,6.0,6.0,2.0,2.0,0.0,1.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Nancy-Montpellier,ligue-1,home,Nancy,Montpellier,11.02.2017,0,3,2016-2017,53%,47%,14.0,10.0,3.0,5.0,8.0,4.0,14.0,14.0,5.0,2.0,2.0,3.0,2.0,3.0,11.0,13.0,3.0,2.0,51%,49%,11.0,3.0,3.0,2.0,5.0,1.0,8.0,9.0,2.0,0.0,2.0,2.0,0.0,3.0,6.0,6.0,2.0,0.0,55%,45%,3.0,7.0,0.0,3.0,3.0,3.0,6.0,5.0,3.0,2.0,0.0,1.0,2.0,0.0,5.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-11-Toulouse-Bastia,ligue-1,home,Toulouse,Bastia,11.02.2017,4,1,2016-2017,51%,49%,18.0,12.0,7.0,4.0,5.0,5.0,13.0,15.0,7.0,3.0,2.0,2.0,3.0,3.0,13.0,12.0,3.0,5.0,47%,53%,7.0,9.0,4.0,2.0,3.0,5.0,8.0,6.0,3.0,2.0,0.0,2.0,2.0,2.0,6.0,6.0,0.0,2.0,55%,45%,11.0,3.0,3.0,2.0,2.0,0.0,5.0,9.0,4.0,1.0,2.0,0.0,1.0,1.0,7.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,6.0,3.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-12-Nantes-Marseille,ligue-1,home,Nantes,Marseille,12.02.2017,3,2,2016-2017,33%,67%,15.0,11.0,7.0,3.0,4.0,7.0,10.0,20.0,8.0,7.0,5.0,2.0,1.0,5.0,14.0,9.0,1.0,1.0,34%,66%,14.0,4.0,7.0,0.0,4.0,4.0,5.0,9.0,6.0,3.0,3.0,1.0,0.0,5.0,6.0,4.0,0.0,1.0,32%,68%,1.0,7.0,0.0,3.0,0.0,3.0,5.0,11.0,2.0,4.0,2.0,1.0,1.0,0.0,8.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-12-Rennes-Nice,ligue-1,home,Rennes,Nice,12.02.2017,2,2,2016-2017,37%,63%,14.0,6.0,6.0,3.0,7.0,2.0,17.0,14.0,6.0,0.0,1.0,4.0,1.0,4.0,14.0,14.0,1.0,2.0,37%,63%,5.0,2.0,3.0,1.0,1.0,0.0,11.0,11.0,3.0,0.0,1.0,3.0,1.0,1.0,11.0,8.0,0.0,0.0,37%,63%,9.0,4.0,3.0,2.0,6.0,2.0,6.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-12-St Etienne-Lorient,ligue-1,home,St Etienne,Lorient,12.02.2017,4,0,2016-2017,61%,39%,11.0,5.0,5.0,2.0,5.0,3.0,11.0,13.0,4.0,2.0,0.0,1.0,2.0,1.0,13.0,10.0,0.0,0.0,63%,37%,5.0,2.0,2.0,0.0,3.0,2.0,4.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,59%,41%,6.0,3.0,3.0,2.0,2.0,1.0,7.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-17-Bastia-Monaco,ligue-1,home,Bastia,Monaco,17.02.2017,1,1,2016-2017,35%,65%,9.0,16.0,3.0,4.0,5.0,11.0,12.0,15.0,3.0,8.0,2.0,2.0,3.0,2.0,14.0,10.0,2.0,0.0,39%,61%,4.0,4.0,1.0,2.0,2.0,2.0,6.0,10.0,1.0,3.0,2.0,2.0,2.0,0.0,9.0,4.0,1.0,0.0,31%,69%,5.0,12.0,2.0,2.0,3.0,9.0,6.0,5.0,2.0,5.0,0.0,0.0,1.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ligue-1-2016-2017-2017-02-18-Angers-Nancy,ligue-1,home,Angers,Nancy,18.02.2017,1,0,2016-2017,49%,51%,14.0,8.0,5.0,1.0,4.0,6.0,9.0,11.0,7.0,3.0,2.0,1.0,1.0,4.0,9.0,8.0,0.0,1.0,55%,45%,8.0,2.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,1.0,43%,57%,6.0,6.0,1.0,0.0,1.0,5.0,5.0,9.0,3.0,0.0,2.0,1.0,0.0,1.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
